recall_id,clause_id,clause_text
6676d189dcbd4eca274768b2,4,but I wasn¡¯t so sure.
6676d189dcbd4eca274768b2,5,"When we got there, nobody wanted to go"
6676d189dcbd4eca274768b2,6,and we stayed in the cabin for three of four days.
6676d189dcbd4eca274768b2,7,We wanted to bring something back though
6676d189dcbd4eca274768b2,8,so it didn¡¯t look like we skunked out.
6676d189dcbd4eca274768b2,9,"Guess who it was that ended up going hunting,"
6676d189dcbd4eca274768b2,10,it was me.
6676d189dcbd4eca274768b2,11,My friends said that they would skin tans pack the bear when I brought it back.
6676d189dcbd4eca274768b2,12,I went out to find one
6676d189dcbd4eca274768b2,13,and saw it.
6676d189dcbd4eca274768b2,14,"It was THE BIGGEST bear I had ever seen,"
6676d189dcbd4eca274768b2,15,even bigger than ones I had seen in photos.
6676d189dcbd4eca274768b2,16,I took a shot with my gun
6676d189dcbd4eca274768b2,17,but the gun was not loaded.
6676d189dcbd4eca274768b2,18,I ran towards the cabin
6676d189dcbd4eca274768b2,19,but the bear did not want me in his territory.
6676d189dcbd4eca274768b2,20,He ran also.
6676d189dcbd4eca274768b2,21,"When I got back, I slammed the door"
6676d189dcbd4eca274768b2,22,and told my friends that the bear is ¡®RIGHT OUTSIDE¡¯.
6676d189dcbd4eca274768b2,23,I told them that ¡®THEY CAN SKIN IT AND PACK IT¡¯.
6676d189dcbd4eca274768b2,24,"Despite what happened, my friends thought I did a pretty good job at my task."
6676d189dcbd4eca274768b2,25,That was thirty years ago
6676d189dcbd4eca274768b2,26,and I haven¡¯t been asked to go bear hunting again since.
5e15d85bd62abeba42692ed3,1,The story was about a person and his three friends.
5e15d85bd62abeba42692ed3,2,They had gone to school in the same place.
5e15d85bd62abeba42692ed3,3,Then they met at college in 1949.
5e15d85bd62abeba42692ed3,4,Their paths had crossed in the past.
5e15d85bd62abeba42692ed3,5,"Despite attending different schools, they had all been athletic."
5e15d85bd62abeba42692ed3,6,So they had become acquainted.
5e15d85bd62abeba42692ed3,7,They became good friends after graduation.
5e15d85bd62abeba42692ed3,8,When they then attended the same school.
5e15d85bd62abeba42692ed3,9,The author had lived on a farm.
5e15d85bd62abeba42692ed3,10,But the other three were from the city.
5e15d85bd62abeba42692ed3,11,The friends used to meet up on the farm to hunt for rabbits and squirrels.
5e15d85bd62abeba42692ed3,12,The city boys used to enjoy it more than the author.
5e15d85bd62abeba42692ed3,13,He'd been brought up on the farm.
5e15d85bd62abeba42692ed3,14,So it was the norm for him.
5e15d85bd62abeba42692ed3,15,And he didn't get excited by it.
5e15d85bd62abeba42692ed3,16,This went on for quite a few years.
5e15d85bd62abeba42692ed3,17,Until one day the young men decided that they would like to go bear hunting in Canada.
5e15d85bd62abeba42692ed3,18,Whilst the idea didn't really appeal to the author.
5e15d85bd62abeba42692ed3,19,He was part of the group.
5e15d85bd62abeba42692ed3,20,And got talked into going along with them.
5e15d85bd62abeba42692ed3,21,He was concerned that he may be hunted by the bear rather than the other way round.
5e15d85bd62abeba42692ed3,22,They took an aeroplane.
5e15d85bd62abeba42692ed3,23,And landed on a lake.
5e15d85bd62abeba42692ed3,24,It was still a long way to their destination.
5e15d85bd62abeba42692ed3,25,And they had to hike and use canoes to get there.
5e15d85bd62abeba42692ed3,26,They reached their cabin.
5e15d85bd62abeba42692ed3,27,But the author was still apprehensive about the expedition.
5e15d85bd62abeba42692ed3,28,And described it as spooky.
5e15d85bd62abeba42692ed3,29,"In fact, none of the men wanted to go out into the woods."
5e15d85bd62abeba42692ed3,30,So they stayed in the cabin for several days.
5e15d85bd62abeba42692ed3,31,They had taken groceries with them.
5e15d85bd62abeba42692ed3,32,And played cards.
5e15d85bd62abeba42692ed3,33,They then discussed the shame of returning home having not hunted a bear.
5e15d85bd62abeba42692ed3,34,As they had told too many people about it.
5e15d85bd62abeba42692ed3,35,And knew that there was an expectation.
5e15d85bd62abeba42692ed3,36,They used the cards to determine who was going to go out to hunt the bear.
5e15d85bd62abeba42692ed3,37,The person who drew the high card would be the one to go.
5e15d85bd62abeba42692ed3,38,"Unfortunately for the author, it was him."
5e15d85bd62abeba42692ed3,39,Typical as he was the one that didn't want to be there in the first place.
5e15d85bd62abeba42692ed3,40,He grabbed his and went into the woods.
5e15d85bd62abeba42692ed3,41,There was a noise.
5e15d85bd62abeba42692ed3,42,And he turned around to face the biggest bear ever.
5e15d85bd62abeba42692ed3,43,He aimed at it with his gun.
5e15d85bd62abeba42692ed3,44,Then realised he had forgotten to load it.
5e15d85bd62abeba42692ed3,45,The bear was angry.
5e15d85bd62abeba42692ed3,46,And started to chase him.
5e15d85bd62abeba42692ed3,47,"Luckily, despite the bear being on his heels, he reached the cabin."
5e15d85bd62abeba42692ed3,48,And shouted for the others to open the door.
5e15d85bd62abeba42692ed3,49,He then made a quick left turn.
5e15d85bd62abeba42692ed3,50,But the bear turned right.
5e15d85bd62abeba42692ed3,51,"Once safely inside the cabin, the author then said to his friends ""There he is."
5e15d85bd62abeba42692ed3,52,You skin him and I'll go and get another one!"
5e15d85bd62abeba42692ed3,53,Thirty years had elapsed.
5e15d85bd62abeba42692ed3,54,And the friends had had not desire to go hunting ever again.
5c93b062c9d93b0015fcbc02,1,A guy made 3 friends during high school
5c93b062c9d93b0015fcbc02,2,"and they all decided to go hunting bear one day,"
5c93b062c9d93b0015fcbc02,3,as they were avid hunters at his farm for several years.
5c93b062c9d93b0015fcbc02,4,He didnt really want to go
5c93b062c9d93b0015fcbc02,5,but felt that he had to.
5c93b062c9d93b0015fcbc02,6,When they got there nobody wanted to hunt
5c93b062c9d93b0015fcbc02,7,but decided they must to bring back for show.
5c93b062c9d93b0015fcbc02,8,They drew stakes
5c93b062c9d93b0015fcbc02,9,and he got the high card
5c93b062c9d93b0015fcbc02,10,and ended up hunting bear alone.
5c93b062c9d93b0015fcbc02,11,He came across one
5c93b062c9d93b0015fcbc02,12,that chased him back to the cabin
5c93b062c9d93b0015fcbc02,13,and he tricked them into letting it in the cabin to deal with.
5c93b062c9d93b0015fcbc02,14,He wasnt invited hunting again.
655621646782dec335983823,1,"4 guys went to the same high school together,"
655621646782dec335983823,2,but didn't become close friends until they all went to another school together.
655621646782dec335983823,3,The main one lived on a farm
655621646782dec335983823,4,and the other 3 lived in the city.
655621646782dec335983823,5,"They all used to go hunting on his farm together,"
655621646782dec335983823,6,but he didn't really care for hunting.
655621646782dec335983823,7,They all decided to go on a bear hunting trip.
655621646782dec335983823,8,They travelled for a long time
655621646782dec335983823,9,until they got to a cabin they had rented.
655621646782dec335983823,10,They stayed there for 3 or 4 days
655621646782dec335983823,11,before realising none of them wanted to go hunting.
655621646782dec335983823,12,They needed to take a bear home
655621646782dec335983823,13,otherwise the other people would give them a bad time.
655621646782dec335983823,14,"They played a card game to decide who would go and get a bear,"
655621646782dec335983823,15,and the other 3 would skin the bear and pack it.
655621646782dec335983823,16,The main man got the highest card
655621646782dec335983823,17,so went to get a bear.
655621646782dec335983823,18,He found one
655621646782dec335983823,19,and went to shoot
655621646782dec335983823,20,but realised he hadn't loaded the gun.
655621646782dec335983823,21,He ran whilst the bear chased him back to the cabin.
655621646782dec335983823,22,He shouted to be let into the cabin
655621646782dec335983823,23,"and turned left once he got in,"
655621646782dec335983823,24,then the bear came in.
655621646782dec335983823,25,The rest of the men agreed that he had gotten a bear.
655621646782dec335983823,26,This story took place 30 years ago
655621646782dec335983823,27,and he hasn't been asked to go hunting since.
5c3130a10091e40001cc1794,1,Three friends met at school
5c3130a10091e40001cc1794,2,and then ended up going to the same college in 1949.
5c3130a10091e40001cc1794,3,The narrator of the story grew up on a farm
5c3130a10091e40001cc1794,4,and was used to the outdoor life.
5c3130a10091e40001cc1794,5,His friends did not so enjoyed staying with him
5c3130a10091e40001cc1794,6,"and as they were pretty macho, they enjoyed going out hunting."
5c3130a10091e40001cc1794,7,The narrator didn't like hunting
5c3130a10091e40001cc1794,8,but just went along with it.
5c3130a10091e40001cc1794,9,They hunted rabbits and squirrels.
5c3130a10091e40001cc1794,10,One of them came up with the idea to go and hunt a bear.
5c3130a10091e40001cc1794,11,The narrator really didn't want to go and hunt a bear
5c3130a10091e40001cc1794,12,but just went along with it.
5c3130a10091e40001cc1794,13,They took an airplane from Fort Wayne to some place in Canada.
5c3130a10091e40001cc1794,14,They had to canoe a distance using paddles
5c3130a10091e40001cc1794,15,and then had to backpack on foot to get to a remote cabin in the woods they had rented.
5c3130a10091e40001cc1794,16,The location was quite spooky and remote
5c3130a10091e40001cc1794,17,"and when they were there none of them fancied actually going outside and hunting,"
5c3130a10091e40001cc1794,18,the narrator was very apprehensive!
5c3130a10091e40001cc1794,19,They stayed for 3 or 4 days playing cards and chatting
5c3130a10091e40001cc1794,20,but then one of them said we do actually need to go and hunt a bear as everyone knows that's why we have come
5c3130a10091e40001cc1794,21,so we either need to hunt one or find a bear to take back with us.
5c3130a10091e40001cc1794,22,They drew cards
5c3130a10091e40001cc1794,23,and the narrator got the short straw and was the one who had to go out.
5c3130a10091e40001cc1794,24,He took his gun and walked around for a few hours.
5c3130a10091e40001cc1794,25,Eventually he heard a noise
5c3130a10091e40001cc1794,26,"and saw the biggest bear he had ever seen,"
5c3130a10091e40001cc1794,27,he had never seen a picture of a bear so big.
5c3130a10091e40001cc1794,28,He took a shot
5c3130a10091e40001cc1794,29,"and nothing happened,"
5c3130a10091e40001cc1794,30,he realised he had forgotten to load it.
5c3130a10091e40001cc1794,31,So he ran and ran as fast as he could
5c3130a10091e40001cc1794,32,"and the bear followed,"
5c3130a10091e40001cc1794,33,"he got to the cabin and yelled to open the door,"
5c3130a10091e40001cc1794,34,"and he got right up to the cabin door,"
5c3130a10091e40001cc1794,35,the door opened
5c3130a10091e40001cc1794,36,and the bear ran straight in
5c3130a10091e40001cc1794,37,"and he said there you go a bear to skin, I'll go find another."
5c3130a10091e40001cc1794,38,His friends agreed he had lived up to his part of the task
5c3130a10091e40001cc1794,39,and they never asked him to go hunting again.
66921dd9f8e4de298758c407,1,god
66921dd9f8e4de298758c407,2,that was really hard
66921dd9f8e4de298758c407,3,It started to make me dizzy
66921dd9f8e4de298758c407,4,haha
66921dd9f8e4de298758c407,5,the story is about 4 friends
66921dd9f8e4de298758c407,6,that meet in high school
66921dd9f8e4de298758c407,7,and they like to hunt
66921dd9f8e4de298758c407,8,"Sorry,"
66921dd9f8e4de298758c407,9,that's all iv got
60abcd6f3e5efd9fca235828,1,I started college with my three friends in 1949.
60abcd6f3e5efd9fca235828,2,We were buddies from when I was little.
60abcd6f3e5efd9fca235828,3,I lived on a farm and they used to come and stay the holiday with me.
60abcd6f3e5efd9fca235828,4,They loved hunting but I did not.
60abcd6f3e5efd9fca235828,5,It was not my thing.
60abcd6f3e5efd9fca235828,6,They used to hunt squirrels and racoons.
60abcd6f3e5efd9fca235828,7,When we were in college they suggested that we go bear hunting.
60abcd6f3e5efd9fca235828,8,I was not keen at all to go but I did.
60abcd6f3e5efd9fca235828,9,We packed up our stuff and took a plane to Canada up north and landed on a lake.
60abcd6f3e5efd9fca235828,10,When we got to our cabin we did not want to leave and go outside because this place was very spooky.
60abcd6f3e5efd9fca235828,11,We never left the cabin until one of them said that one of us has to go out and shoot a bear because lots of people know that we went bear hunting and it would be embarrassing to go back without a bear.
60abcd6f3e5efd9fca235828,12,So we had to draw straws and guess who got the short straw? me.
60abcd6f3e5efd9fca235828,13,The person who does not like to hunt and did not want even come on this trip.
60abcd6f3e5efd9fca235828,14,So off I went into the forest and came across the biggest bear that I have ever seen.
60abcd6f3e5efd9fca235828,15,This bear was so big that I have not even seen pictures of a bear so big.
60abcd6f3e5efd9fca235828,16,I pointed my gun and fired but nothing happened because I forgot to load my gun.
60abcd6f3e5efd9fca235828,17,The bear heard me and I started to run.
60abcd6f3e5efd9fca235828,18,I ran to the cabin and the bear gave chase.
60abcd6f3e5efd9fca235828,19,I got to the cabin and banged on the door.
60abcd6f3e5efd9fca235828,20,The door opened and the bear came sliding in to the cabin.
60abcd6f3e5efd9fca235828,21,"I told my friends you wanted a bear, well there it is, you can skin it and bag it."
60abcd6f3e5efd9fca235828,22,My friends never asked me to come hunting with them again.
665adfe2f8a77b62563b293e,1,Three friends then another person met at school
665adfe2f8a77b62563b293e,2,they became friend
665adfe2f8a77b62563b293e,3,which they used to come his farm for hunting squirrel
665adfe2f8a77b62563b293e,4,and three of them live in well place as town
665adfe2f8a77b62563b293e,5,and he used to live village area
665adfe2f8a77b62563b293e,6,by good bonding they decided to hunting bear in Canada
665adfe2f8a77b62563b293e,7,he cant say no to them
665adfe2f8a77b62563b293e,8,because he dont have good knowledge about that
